Engine_Size,Mileage,Doors,Owner_Count,Price
3.5,163544,4,1,7029
1.5,164345,2,2,9713
4.2,9159,2,2,9716
4.4,276620,4,1,9267
4.0,150485,5,4,5390
4.2,91546,5,1,11969
3.0,288021,3,1,3839
3.5,187571,3,3,5348
2.7,32377,2,1,10952
2.1,65641,3,3,13487
2.6,129304,5,1,10613
1.8,201019,3,2,5579
1.3,228030,5,2,4739
4.1,276665,4,5,6666
2.8,282682,5,5,6646
3.6,195050,5,5,11199
1.6,68222,2,5,7135
1.2,146035,4,3,3579
2.9,25616,2,5,13587
4.0,224113,2,2,8217
1.4,205706,3,1,7485
3.2,76660,2,5,11666
1.7,241629,2,5,7067
3.9,272522,5,1,4549
2.0,32415,3,2,10851
2.5,127568,4,3,6548
3.6,264803,5,1,7303
1.9,88215,3,3,7835
3.8,205273,5,3,7694
4.1,96811,4,3,12763
3.2,191817,2,4,11163
4.9,142060,2,2,8658
4.9,239807,3,2,7803
3.0,71366,4,2,13872
4.0,28005,2,2,12039
3.6,162017,3,3,7459
4.0,289835,3,4,4403
1.8,173848,3,5,9523
5.0,278430,4,3,6031
2.1,56067,3,3,10078
4.6,28506,4,3,15529
3.6,97823,5,4,9143
2.5,62786,2,1,12044
4.4,132926,4,5,13341
2.1,90051,2,2,10598
4.7,61010,2,1,8479
4.1,44984,2,4,10900
1.6,176562,2,3,10068
3.0,258633,5,4,9627
4.1,268526,5,5,10129
4.8,68566,3,1,9028
3.8,293695,2,1,2626
2.1,291660,5,2,6166
4.7,98489,4,4,14830
1.5,78652,4,5,10226
4.0,284811,3,1,7803
4.3,23722,5,5,9525
3.4,73979,2,4,12220
2.5,223819,4,4,4523
1.9,2929,2,3,12041
1.3,114077,4,4,12518
4.8,62057,4,3,11758
3.3,26697,3,5,8466
3.8,252751,5,2,10144
3.7,195388,5,1,8992
2.9,78118,2,4,11537
1.7,199846,2,3,7503
3.3,96417,3,1,7071
4.0,164121,3,5,6017
3.6,171445,5,3,8171
1.1,98492,5,4,4430
4.6,101116,4,5,9377
3.2,110800,3,5,11284
2.0,165528,4,1,7289
2.2,243388,3,5,2032
4.5,47808,5,2,11443
2.2,161964,5,3,8360
1.9,146859,5,1,7462
3.2,33266,2,2,10134
3.1,154466,4,3,7110
2.9,60182,4,4,13796
1.4,279437,3,2,8311
1.6,247383,3,2,4752
3.3,210820,5,5,9283
2.7,57372,4,4,8352
2.6,138479,2,3,5130
1.9,104826,3,2,5103
4.1,90777,3,3,8384
5.0,92371,3,5,11952
1.7,56182,3,4,5976
2.9,967,2,3,9080
4.3,272171,4,4,8356
2.6,171343,4,4,6273
3.4,142209,4,3,12055
4.2,89968,3,4,11100
1.7,213893,2,1,5822
1.7,105588,5,3,5888
3.6,241870,5,5,7262
3.8,211493,5,1,6970
3.3,132770,4,3,10344
2.8,216048,4,1,9179
4.4,231708,4,2,11165
3.9,9279,4,2,17614
1.5,229041,3,5,4619
1.1,7027,3,1,9359
3.5,186677,2,4,12766
2.5,74456,5,1,12910
2.2,247124,4,2,7357
2.0,290151,2,5,3596
4.4,37216,3,1,9955
1.9,19148,2,2,9817
2.5,257625,5,2,7647
2.3,99250,3,5,7715
4.2,172709,4,1,10745
3.6,8331,3,1,13233
3.1,129153,5,4,10816
2.0,214831,3,1,8703
2.5,123274,4,1,9234
1.5,224051,2,2,10018
4.2,125760,4,1,12684
1.2,100150,5,1,8497
2.0,194008,5,4,7619
3.0,281470,3,4,3270
3.3,215374,3,1,11592
4.5,227466,5,5,10350
1.8,186063,2,3,4378
3.2,14781,4,2,8804
2.3,110813,4,3,9283
3.7,261395,5,4,4172
1.6,161695,4,1,5966
3.2,71841,2,1,7763
2.1,277789,5,1,3644
1.9,43020,5,5,10239
2.8,214526,2,2,3609
3.4,113216,2,4,11735
1.2,38717,2,1,4825
4.1,102940,5,2,10941
2.7,222326,4,4,10753
1.6,102470,5,3,8450
2.8,185144,3,1,7797
2.7,16475,4,4,15070
2.0,173116,3,1,3537
4.6,134954,5,2,6600
2.9,135918,2,2,6981
3.1,53753,5,4,11824
1.8,160396,5,3,5092
4.3,160083,4,1,12698
1.3,219995,4,3,2300
3.5,159933,3,2,8001
2.2,121281,5,1,7474
4.5,252749,2,1,10345
1.3,71617,4,4,10267
4.9,286774,3,4,6564
1.3,279642,2,5,5907
4.3,102606,5,1,9347
1.5,14038,3,4,9219
4.6,18806,2,5,15623
2.9,264222,2,4,7015
3.3,102527,3,3,7449
2.2,34981,4,3,11600
3.3,186734,2,2,10665
4.0,202288,2,5,9754
2.3,220489,4,1,6490
1.5,260266,4,1,2794
1.4,29660,5,2,11506
4.0,116379,5,4,11072
3.5,205397,2,3,6492
3.5,231256,2,1,4474
3.7,99505,3,3,14709
3.2,165340,3,3,9893
2.7,14465,2,5,10410
2.2,120083,3,1,10498
3.0,13013,5,5,14039
2.7,31036,3,5,13879
1.7,235326,2,3,6393
1.4,13593,5,3,12028
3.1,16100,4,4,7478
3.0,113665,2,1,11526
4.8,265363,2,2,9992
4.8,34738,2,3,16105
2.9,79866,3,5,8402
2.9,198686,4,5,5826
4.7,198468,5,2,9030
1.4,218843,5,3,4523
5.0,284939,4,3,10001
2.0,116231,3,5,8875
3.6,146344,2,2,11473
3.9,172561,2,2,8248
4.1,92854,4,1,14742
1.3,106291,2,4,9274
1.2,304,2,1,13193
1.2,195613,3,5,6487
2.2,274038,3,1,6819
3.7,53763,5,1,14024
1.8,6251,2,4,11874
4.1,159652,5,3,11306
3.8,99792,3,4,9704
1.5,267269,2,1,9054
4.9,197564,3,2,13148
4.5,87606,5,1,16047
3.7,78088,4,2,10738
4.0,52222,3,1,10855
4.4,234162,4,4,10216
4.6,26038,5,2,12379
1.8,106052,3,4,9478
4.5,102085,3,3,9558
3.9,86694,5,3,7866
3.1,282531,4,4,3449
2.6,137574,5,4,8248
4.6,231983,4,2,5860
1.1,117375,5,1,10752
2.9,213587,4,1,6828
1.5,103231,3,5,11835
1.9,218047,2,5,3939
1.7,187222,3,1,3655
1.1,100340,4,2,6793
2.3,18215,3,1,9735
2.3,208278,4,4,10534
1.1,207337,5,3,8653
3.0,112614,4,3,8747
1.8,111359,4,2,9072
2.1,297401,4,3,2000
3.4,84322,5,3,12713
3.2,38164,4,3,11736
4.3,226105,2,3,9377
3.7,257344,2,4,2653
3.8,253374,4,5,10932
3.0,123858,5,4,10422
2.9,78884,2,2,8722
3.8,296839,2,2,5863
2.2,227535,4,5,7149
1.2,257760,5,5,2000
3.1,220492,3,3,7090
2.7,268765,4,3,7424
2.9,83120,2,1,11337
4.3,118688,4,1,9726
1.5,189411,4,1,5911
4.8,116717,4,2,8665
2.3,135617,4,4,9887
2.8,53161,3,5,8936
3.6,239176,2,4,7316
4.5,62867,2,3,13942
3.2,77921,5,4,9341
2.8,238049,2,2,5839
1.4,254854,2,5,8302
3.4,22501,4,3,13449
3.5,37472,2,4,9050
1.7,89383,4,1,11612
1.4,66280,5,5,11674
2.8,267121,3,3,9957
1.8,127873,4,3,7742
4.6,167921,3,5,12441
3.8,169379,3,5,9812
3.1,16843,5,2,8763
4.0,51730,2,5,12365
2.0,64628,2,2,10107
1.4,109489,2,5,5910
3.1,86624,5,5,11267
3.7,123723,3,3,11725
3.7,81114,5,3,8277
1.1,79509,3,4,7309
2.8,156076,3,2,12378
2.6,233807,2,3,11223
1.3,57090,5,2,6158
4.6,127442,3,2,9351
2.5,199386,3,5,8212
3.3,6795,4,4,10064
2.7,132276,2,1,11054
3.7,85241,2,3,12995
3.7,200342,4,5,6493
3.2,114714,5,1,9205
2.5,51676,3,2,8966
1.7,251096,4,4,4078
3.2,158620,4,3,10427
3.9,233455,4,2,7130
1.0,134631,3,4,2707
5.0,71203,3,2,13875
4.8,28722,3,3,9525
2.0,18550,5,2,6629
4.3,288628,2,2,9127
2.4,114596,3,3,9008
1.1,64919,2,5,8101
1.3,299278,2,2,7714
2.2,290992,3,3,4680
2.5,180036,5,4,6599
4.6,41118,4,2,13877
4.0,54066,3,1,16818
1.9,73734,4,4,11225
3.8,127573,3,5,9148
1.6,148261,3,5,6634
3.5,233009,3,3,7439
1.5,121184,2,5,8576
2.7,61883,5,2,9262
4.0,154965,4,2,13300
2.8,219004,5,4,7619
4.7,164933,3,4,11101
4.1,241387,3,5,8372
2.6,137670,5,4,13146
3.4,209898,3,4,6302
1.6,150105,3,3,8297
4.3,30752,2,1,15084
3.9,113261,3,4,14034
2.9,155808,4,5,7883
4.4,201385,2,4,10472
1.2,63487,4,1,8830
3.3,261109,2,5,3777
1.6,127049,4,1,13259
3.3,61108,3,2,9177
1.5,148701,5,3,7725
4.2,207548,4,2,9149
4.9,119582,3,4,8908
3.8,56311,4,1,12173
3.3,283338,2,1,3933
4.7,271844,3,3,7263
4.3,165795,2,3,13484
3.5,201139,5,3,5077
1.2,204143,3,1,7017
3.8,113350,3,5,11633
1.9,206500,3,3,8170
2.0,150216,5,2,7195
3.7,176155,2,4,6976
4.3,236982,5,5,8760
4.2,45407,3,3,12091
2.9,225565,5,5,6388
1.7,284531,4,4,4609
4.4,152585,5,3,15248
2.6,47486,4,5,9950
1.3,149585,3,3,5808
3.6,242141,5,5,6757
4.9,139869,3,5,7102
3.2,223473,3,4,7330
4.8,239684,4,5,5006
3.8,86371,5,3,9472
4.0,103194,5,2,7536
2.3,27978,3,4,10540
4.3,224283,3,3,10314
2.9,44108,2,4,13117
3.6,9631,3,1,12407
2.4,101498,3,4,8670
2.9,92826,2,1,9243
2.5,245286,3,5,7994
1.9,8802,5,1,9123
3.9,226177,5,5,5776
1.8,75133,3,2,10097
3.3,177430,3,3,6851
4.1,227114,5,5,5457
2.6,141331,5,1,11973
2.5,108743,2,2,9525
3.5,256586,2,5,4768
1.1,226357,4,2,5772
4.0,98066,2,3,9738
3.6,240574,4,4,6488
1.7,220846,4,4,5183
2.9,243608,5,3,5127
4.1,185108,2,5,6997
4.0,12765,4,4,10044
2.1,208405,5,5,7831
3.3,155647,5,1,4887
3.0,85112,4,2,8897
1.3,234062,5,1,8418
2.5,62339,4,4,8953
3.9,58298,4,5,12134
2.1,291534,3,5,2000
2.5,283885,4,3,4522
2.7,5159,4,1,11296
4.6,163088,2,2,8938
1.6,55540,4,4,10089
4.5,17331,2,3,15653
3.5,116025,5,5,12679
4.5,131788,5,1,8064
2.9,243560,3,4,10728
4.9,240603,3,4,7487
4.8,8116,2,4,10637
1.6,62028,4,1,10159
2.6,96060,5,5,7178
3.3,89393,3,5,14512
2.1,53707,2,5,15525
2.4,222315,2,5,6653
3.5,279308,4,5,7113
2.5,150292,5,3,4494
4.9,49981,5,4,9300
3.9,250312,4,3,6193
1.9,202579,5,5,2948
3.8,247278,4,5,7054
4.9,202557,3,3,7648
4.2,287097,3,4,3458
2.1,126818,5,4,12763
2.5,91875,2,3,9762
4.2,287799,2,5,3444
2.0,223153,2,5,8536
4.2,211736,2,5,10365
4.0,200943,2,5,4681
4.4,243432,2,2,5731
1.8,272957,3,3,7240
1.9,211073,4,5,4778
4.9,17044,4,2,13259
1.6,56708,3,4,6165
2.9,110514,3,5,14589
1.8,23434,3,1,9031
2.4,282266,4,4,7954
3.5,271806,3,2,9563
4.4,274125,3,3,3617
1.8,240751,5,5,3684
1.2,175499,2,4,8590
2.9,2954,3,3,9340
4.8,278471,3,3,11130
1.9,230974,5,4,2880
3.9,185188,3,2,11196
4.2,56454,2,5,12170
3.2,6708,3,3,8965
2.9,127902,3,5,9041
1.1,128818,2,3,8223
4.5,212450,5,4,13251
3.6,140900,3,2,12282
3.8,64330,4,5,9713
2.4,273754,3,4,8824
1.2,257244,5,2,9355
1.6,150118,5,5,4797
3.2,13236,2,1,12835
4.2,205173,3,1,7696
3.1,187947,4,3,9141
5.0,8006,5,1,11539
3.5,215054,2,1,7298
1.8,100330,3,4,8393
3.5,175501,5,4,11489
2.9,141489,4,5,6870
4.1,258551,4,3,6728
2.2,140038,3,4,7299
2.6,61671,5,1,7566
1.2,182486,3,4,8950
1.3,238522,3,3,2129
4.3,128689,2,4,6726
2.2,33220,2,5,7735
4.4,188040,2,2,9839
1.6,156578,5,1,9468
2.1,153712,5,2,4625
4.5,218961,2,2,12020
4.1,116029,3,1,7479
1.8,224726,5,4,6505
2.8,220325,5,2,8593
3.7,84324,3,1,13513
1.4,36243,2,5,10975
2.0,24612,4,4,10207
3.4,176287,5,1,8474
3.5,191537,4,3,7269
3.9,299371,5,4,7312
3.8,82067,5,2,12758
3.1,81003,5,2,9579
4.5,193657,3,3,11626
2.5,258029,4,3,2000
2.0,257829,4,4,8343
3.8,81167,3,3,9676
4.5,102123,4,3,15357
3.9,236419,2,4,6771
4.3,247663,2,5,8246
4.3,37737,4,4,8245
3.6,105768,2,1,12184
3.0,13636,3,2,12527
3.4,38951,2,4,9820
2.8,234312,5,3,5713
3.8,62379,5,3,9352
3.4,237231,3,5,9855
4.3,244060,2,3,6018
1.5,147042,2,5,7059
1.9,290716,2,5,6385
3.5,111874,3,1,5362
2.4,86029,5,5,11079
1.1,147726,4,3,10245
2.4,127457,2,1,8150
1.2,41240,2,2,10475
4.4,8848,2,4,14923
3.1,165604,5,4,8287
4.3,181091,3,3,10778
1.7,112874,5,2,5942
2.7,103173,4,4,6536
4.8,107814,2,2,9143
1.4,127251,4,1,3254
3.3,214989,4,4,9200
4.0,100229,3,2,6695
2.9,270174,5,5,5296
3.1,238543,2,2,3929
4.7,183992,3,4,11420
2.8,139280,3,3,8214
4.9,272526,4,4,10349
1.8,135145,4,1,9197
3.0,82765,5,2,10544
2.6,145295,4,5,7394
1.8,45894,5,2,8482
1.4,75112,4,5,8697
3.3,98060,3,2,10238
4.5,240163,2,4,10396
1.6,43118,4,3,6337
4.4,239323,3,2,4013
1.5,14258,4,3,11314
3.5,209432,4,5,10011
2.6,152869,2,4,8242
3.2,42564,3,2,11748
2.4,84832,5,1,12703
1.2,184673,4,5,2000
4.2,133691,3,3,12126
3.1,41582,5,1,9668
2.8,19887,4,2,12702
4.0,139464,5,4,7510
1.6,40795,5,5,11784
2.3,174055,3,3,13318
1.1,84648,3,2,9507
2.5,34959,4,3,7800
3.0,11787,5,2,12964
2.8,244016,4,2,7719
4.3,292496,5,5,2850
1.7,259162,2,4,6216
4.9,265884,2,1,10382
3.9,179406,4,4,12011
4.3,297536,2,5,9349
4.3,288356,2,4,4832
4.0,201949,2,4,8861
4.6,99579,2,1,9408
3.3,186490,5,1,10870
3.2,174548,3,4,6609
4.4,243542,3,3,6029
3.1,22509,5,5,9249
3.3,148304,4,1,8433
2.6,214577,3,3,6208
4.7,233813,4,1,6623
2.1,197513,4,4,9249
4.0,158733,3,2,15325
4.2,22996,3,3,11240
2.1,122932,2,1,5941
1.9,272463,4,4,2950
1.7,37489,3,2,9450
3.7,123571,5,1,10728
1.0,135672,3,1,9986
1.1,243149,5,5,7437
2.7,52336,3,5,10953
1.3,172292,5,5,6254
2.3,229415,4,1,5511
4.3,261701,3,2,9465
2.6,279367,5,1,6212
3.4,42612,4,2,13247
5.0,3514,2,3,15029
2.8,84686,5,2,5506
3.4,268824,3,2,4423
4.8,14821,2,2,14303
2.6,139858,4,4,11902
1.0,122717,4,3,12045
4.1,88752,4,5,12424
1.3,178195,2,3,3636
4.2,80609,2,4,13387
3.2,163937,3,1,6621
4.3,236719,2,5,9965
4.8,112549,2,4,6649
2.0,280019,5,4,6899
2.7,63098,3,2,9738
4.8,124636,5,1,15207
3.6,105747,4,5,11785
3.3,141645,3,5,12967
2.6,274946,4,2,3001
4.3,291964,2,4,8860
2.4,144052,2,4,7918
1.7,261151,4,1,5376
3.7,92415,4,5,8951
4.8,176321,3,2,13273
2.3,179292,4,3,8314
4.1,38282,4,1,8634
3.0,104677,4,4,9206
2.7,98677,4,3,11426
4.4,229438,5,1,5911
3.8,47506,4,2,14049
4.8,153117,3,2,10437
2.5,216392,2,5,6172
1.4,74527,3,5,8909
3.1,34863,3,4,8602
2.2,141074,5,4,10978
2.0,163540,2,2,7629
3.4,118614,2,4,9127
2.1,19175,5,5,13816
3.0,275731,4,5,3985
3.9,237347,4,5,8053
1.9,183270,3,4,9234
1.8,210299,5,5,7094
2.1,141895,2,1,5462
1.4,129108,2,5,9417
2.4,16660,2,2,12666
2.2,181525,2,2,3269
2.8,263996,2,4,6920
2.1,286051,2,2,5678
1.5,187038,4,1,8759
1.0,99627,5,3,4407
1.7,142741,2,3,6845
4.0,135765,5,4,8084
2.6,68985,3,3,10320
3.8,250702,5,1,5785
2.5,129320,2,3,7813
1.7,109946,3,2,12201
2.5,28773,4,4,11724
3.6,271846,5,3,6763
4.6,207183,5,2,8456
3.2,225017,2,1,7899
1.6,14124,3,3,14017
1.6,133677,3,5,9126
2.1,128431,3,1,9931
2.9,47007,3,3,11059
2.3,247467,3,5,3950
4.3,107975,4,3,9940
1.5,166509,3,1,4069
1.5,291005,4,1,2000
4.3,225492,4,3,7990
1.4,121880,2,3,11062
3.6,260238,3,5,6595
1.3,114292,2,2,7014
1.3,100889,3,2,11882
2.9,285187,3,4,3396
4.1,107689,5,3,6646
3.5,55829,5,5,6783
1.5,203805,2,1,6623
3.1,294065,5,4,9318
1.3,268386,2,4,8432
3.9,108417,5,5,10831
4.7,252930,3,1,6041
2.2,26137,4,2,8577
2.4,178,3,1,13196
2.7,201494,3,1,12170
5.0,275991,3,4,11480
5.0,151771,3,2,7364
1.2,108783,3,3,5524
3.9,234037,3,1,8419
1.7,24929,3,1,5601
4.3,284717,4,4,5405
1.7,217611,4,2,5447
4.5,101044,4,3,9779
3.6,135355,5,2,9392
3.0,252522,3,4,7749
2.0,87508,4,1,4649
4.2,111390,4,3,8172
3.0,46541,4,4,11969
4.4,140190,2,1,10196
4.6,193017,5,5,13139
2.6,113505,4,4,13329
3.7,132045,3,2,12959
3.8,121773,2,5,15864
3.2,184888,3,1,8202
3.1,246099,3,4,8578
3.1,95849,4,5,9183
3.7,206414,4,2,8671
1.1,263064,5,3,9038
4.7,216584,4,3,11568
4.8,279973,4,2,10100
4.8,104490,5,5,10110
3.6,261,3,2,10694
2.2,220516,3,5,10789
4.9,10457,2,1,12390
3.2,110964,2,5,15180
1.8,86290,4,1,10274
1.8,19088,2,3,13118
4.2,267130,3,1,4157
1.0,237737,5,5,7245
3.6,89402,5,5,8311
3.1,137183,3,4,9756
4.4,109568,4,2,8908
2.2,71736,5,1,11565
2.1,202382,4,3,7552
4.0,245773,2,1,11784
4.1,275327,5,1,7893
3.3,175040,3,2,9899
3.7,276565,3,1,5268
1.8,70727,4,2,7185
3.7,68251,5,3,12834
4.3,210685,5,1,10186
1.4,264425,5,2,5411
3.1,271066,3,4,8578
2.4,56235,5,5,10175
3.5,252260,4,5,7654
1.3,73415,3,3,6831
3.6,91586,4,1,8068
1.4,82265,3,4,10154
3.3,152891,5,5,8842
4.1,21648,5,1,11367
2.9,228537,2,4,5529
4.5,28572,5,2,9628
3.7,197471,3,1,12450
1.3,284561,4,1,5308
4.5,181368,2,4,5872
3.6,197945,4,5,4041
3.1,233620,4,5,3127
1.0,46005,2,4,8679
2.7,56509,5,5,10469
4.3,94807,5,4,13603
3.6,209429,3,1,10611
3.9,226515,3,2,11069
2.9,77744,3,4,13045
3.9,149269,3,2,8414
4.7,69113,5,1,9017
3.6,216582,2,1,12168
1.6,56480,4,3,10270
2.1,103500,4,4,7730
3.3,27571,4,3,16048
3.5,142540,3,2,6249
4.9,82151,5,3,10456
3.3,271827,5,3,8663
1.0,169799,4,3,8104
2.4,112267,4,4,10554
2.4,206535,3,2,3969
1.9,263883,2,3,4922
4.2,1716,4,4,14565
4.7,298534,2,4,7929
4.6,71555,2,2,13568
2.4,129157,2,1,6216
4.8,223997,5,2,12020
1.6,258800,3,2,10924
1.5,230750,5,3,2785
3.7,202506,4,1,4349
1.8,118037,2,3,9439
4.4,16202,3,4,12675
2.7,264390,4,3,4612
1.5,204425,5,5,6911
2.0,104470,5,1,11410
4.9,295085,4,4,10698
2.3,226043,4,2,3979
3.2,193292,3,3,8734
2.6,229968,5,1,4100
4.6,186011,3,3,5279
2.0,288434,2,4,6231
4.4,280845,5,1,5183
3.4,130900,4,5,12882
1.7,204474,4,3,6110
3.7,122870,4,5,7642
1.4,100553,2,3,7688
4.5,205483,5,2,10790
2.6,183264,2,2,10134
4.2,51730,2,3,14765
2.2,222273,2,4,7154
4.9,187042,5,1,10259
2.2,189664,2,4,8706
3.5,236960,2,3,7260
2.7,61030,5,5,5879
4.5,240545,4,4,4689
4.4,27278,3,5,15354
2.6,37629,2,1,11647
3.6,215941,2,1,10881
3.5,114527,4,5,9509
3.4,205937,4,1,8481
4.2,71650,2,5,7767
1.6,171896,3,2,3762
3.0,248199,3,2,7136
3.0,198051,3,1,8038
3.3,202707,3,3,8445
3.7,164312,4,1,6713
4.1,124529,2,5,12509
1.5,26126,2,1,6977
1.4,120261,5,1,4594
3.8,247689,3,5,5946
4.3,143290,4,5,7334
2.0,147988,3,1,7440
2.1,100862,2,5,8682
4.5,173719,5,2,11925
3.2,164030,5,1,9119
2.2,197643,5,2,6447
3.2,132358,5,2,8852
2.0,151074,4,3,9978
4.5,278679,2,5,3926
1.5,265912,2,1,5281
3.7,78342,4,5,10733
2.7,282078,3,2,2958
4.1,31192,4,3,12476
1.3,172589,3,5,10848
3.7,260944,5,5,6881
3.9,157393,2,3,10152
4.5,271138,3,5,10577
1.7,268797,4,3,3324
4.4,90111,2,1,9997
4.4,178627,2,1,8527
1.4,158673,5,3,6726
4.0,188836,2,1,7023
4.7,254381,4,2,9412
4.6,133898,5,1,12922
1.7,185557,2,1,8788
2.3,5486,3,2,10790
3.1,119095,4,5,14318
4.1,94613,5,1,11107
4.5,126157,5,3,7876
3.1,47141,3,2,14457
1.5,128629,3,1,8727
3.8,293331,3,2,10933
1.8,12703,4,2,9945
1.8,85898,2,3,9282
1.4,209853,2,3,4502
4.7,112996,5,3,15140
1.8,196236,4,4,4675
3.3,4189,4,2,12416
1.1,21255,3,4,14174
2.7,250664,2,3,5086
2.6,109482,2,1,8110
2.0,49131,4,2,9217
3.1,254527,5,1,7309
4.6,234964,5,3,11600
4.4,257373,2,3,8052
4.2,204150,2,5,7317
2.2,112848,4,3,7943
1.9,283485,4,2,2530
1.6,196965,2,2,3960
4.8,22948,3,2,13041
4.9,28699,4,5,15926
3.7,91384,4,5,13172
1.6,25,3,2,9499
4.1,294266,4,1,6514
1.6,4122,5,3,11017
3.1,160266,5,1,12594
1.3,76966,3,4,10860
2.6,266958,5,3,7360
2.0,131263,4,4,11374
1.2,167781,3,4,5544
4.0,148355,4,1,10732
1.3,61005,5,5,11879
4.7,181647,3,3,12667
1.9,279604,4,4,4307
3.7,270347,4,5,8193
2.6,220401,2,5,3791
4.9,262378,4,4,5252
2.0,1365,3,2,7872
3.7,207172,4,5,10456
3.5,54365,3,5,14512
3.3,82193,2,1,8756
3.0,112456,4,3,10950
4.4,226265,2,2,10274
3.7,227310,3,4,3553
3.0,64720,5,4,12905
4.9,272797,5,3,11844
3.9,167108,2,4,5657
1.0,290535,5,2,2000
2.0,207488,3,5,6650
5.0,175795,3,2,12284
3.4,274521,3,4,5809
1.5,10943,5,1,13981
2.2,229107,4,1,6217
2.2,299576,3,1,5808
3.6,111221,2,2,9675
2.5,176012,3,4,8579
2.0,134529,2,4,8909
1.2,25699,3,3,4786
2.3,27293,4,3,8854
4.1,200419,2,1,4791
4.7,81118,4,3,13477
2.2,54896,2,4,11102
2.1,16391,4,2,11072
2.2,253907,3,3,3321
2.9,174884,4,5,8702
1.5,279685,4,3,5306
4.4,235529,2,4,9589
3.5,31999,3,5,8160
1.1,144362,2,2,7612
1.3,169889,2,1,8102
4.9,141940,4,3,12261
1.2,188796,4,1,7524
1.7,59813,5,3,9803
1.2,38486,2,1,10530
1.1,252944,5,1,2441
3.0,261156,5,1,10276
4.3,175693,3,4,11086
1.6,193104,5,1,6037
4.9,7575,3,1,13048
2.9,193705,5,3,12925
1.0,19325,2,5,12813
1.5,84630,2,5,9107
3.3,202661,5,3,5246
4.4,38918,3,2,15321
3.6,224461,2,3,5910
4.8,282165,4,4,4856
2.2,40085,5,4,8998
2.6,51964,2,3,10660
1.3,286934,4,5,2961
4.9,51756,5,2,12364
4.9,299064,4,2,6618
4.0,253038,3,3,8739
3.4,224427,3,4,5711
4.5,198309,3,1,14033
1.5,103264,5,2,9134
4.0,285106,4,1,2997
1.9,157365,2,2,9652
5.0,51756,2,2,13264
1.7,31712,3,1,13565
3.2,154894,3,5,8202
4.5,237885,4,1,6342
1.9,185187,3,5,9896
4.4,53236,2,3,14335
2.0,37448,3,5,11451
2.8,39002,5,2,12519
4.2,35975,2,5,13880
3.6,202063,3,3,10758
3.9,7812,2,3,8143
2.7,131089,4,4,11078
1.6,254593,3,1,7608
1.9,73623,5,3,13427
1.1,76115,3,2,6877
2.4,272029,4,3,8659
4.7,140595,3,5,8788
1.3,53443,2,2,4331
3.8,173937,4,4,8921
4.2,179226,3,2,11515
2.6,147276,3,5,8654
2.5,18340,4,2,11733
2.8,82491,2,1,14050
2.7,229813,3,2,8003
3.0,136614,5,1,10667
2.8,270092,2,3,6898
4.4,125073,5,1,13998
3.6,191491,2,1,5670
1.5,73463,4,4,9730
3.7,22341,4,5,9753
3.5,77213,4,5,11855
3.9,271464,5,4,6970
1.2,58178,4,5,7236
4.8,180127,4,5,10697
4.2,118105,4,2,14237
1.2,125528,2,2,9289
3.0,1140,5,5,16177
4.2,276584,5,5,7768
4.1,73687,4,2,14626
4.2,96654,2,1,10266
4.7,22170,5,5,10756
3.8,130878,5,4,10882
4.3,246547,4,5,7769
1.3,22743,4,2,5245
3.5,249608,5,4,4207
5.0,274656,4,3,11006
2.8,254659,4,5,10206
3.2,56745,3,4,8665
3.0,195830,5,1,6483
4.3,187428,5,4,9651
4.0,270151,3,3,9996
3.7,169269,3,2,7214
4.0,29856,3,4,9502
1.6,113465,2,4,8030
1.4,107926,3,1,11441
3.7,198318,4,4,8333
4.6,118975,3,5,9820
2.9,206424,2,3,9471
2.2,260349,4,1,4193
1.3,3633,4,1,9927
4.8,16372,3,3,15172
3.5,105491,5,1,8790
3.7,203888,3,1,6722
3.7,228172,5,2,11636
3.1,52990,4,3,12740
2.0,246034,2,5,5979
4.4,278682,2,3,11026
4.7,220878,3,3,4382
2.9,217102,4,2,11257
3.7,189740,3,3,6105
4.0,239220,3,1,9015
1.1,20243,2,2,9595
2.8,76512,5,4,11769
4.7,162160,3,5,10656
1.0,229776,4,3,2000
4.1,86388,3,3,12072
4.9,8059,5,2,14538
1.8,77368,4,1,10352
4.4,110110,4,4,9097
2.7,14373,5,5,9712
4.3,173252,3,3,7234
1.6,66854,2,2,9162
2.7,281976,3,1,6860
1.2,111416,3,1,11371
4.3,139243,4,4,7715
4.2,55052,5,3,14498
3.6,59751,2,2,11904
3.3,31031,3,3,6779
3.4,30302,3,2,14293
3.4,50894,5,5,13082
1.2,278655,2,5,5626
1.8,275975,2,4,2780
2.6,168442,3,2,8131
4.0,113792,4,4,11824
3.1,261026,3,1,3479
1.8,175637,2,4,5087
2.9,233484,5,5,8730
1.3,207478,4,4,3250
4.9,288403,2,1,7331
3.0,93855,2,5,11122
2.1,264695,3,3,9306
1.9,145075,5,4,9998
3.2,161375,2,2,8572
2.5,62613,2,1,6847
4.0,258202,3,1,9435
3.4,225705,3,2,7885
1.8,85004,5,3,10099
1.3,236675,5,4,8066
1.6,279486,2,3,6110
3.5,105282,4,1,11494
3.6,179474,2,1,8410
1.5,283105,2,5,2000
3.5,199526,5,1,10709
2.2,236035,4,2,2779
1.7,30019,4,3,6099
1.6,297914,3,3,6441
4.8,129245,5,4,13215
3.9,7087,4,4,14758
1.4,252879,5,4,3742
2.7,222345,2,2,6153
